req,res
꼭 휴대폰 들고 들어가,정말 그래야겠어
요즘 아이돌들은 다 포카엄청 나오더라,꽤 예전부터 포카 많이 나오지않았엇나?
나 얼마전에 반올림피자 시켜먹었는데 아이유 포카받음...,오 피자집에서 포카를 줘...?
아이유가 거기 모델이더라고,앜 ㅋㅋ 소속사 굿즈 뿐만 아니라 그런 광고 굿즈도 나오는구나
나도 엄청 신기했어,아이돌들은 돈 진짜 많이 벌것다...
포카 탑로더라고 케이스같은거도 있고 그거 꾸미기도 있던데?,와씨 그런게 있어? 우리땐 해봤자 티켓북 이런거에 넣어놓지 않았었나?/
엉 장난아냐 ㅋㅋ,와 요즘 아이돌판 장난아니넼 ㅋㅋ
요즘 교육과정 알아?,고등학교 교육과정?
웅웅 요즘에도 많이 바꼈나해서,에이 당연히 모르지 언제 졸업했는데!
ㅋㅋ 그럼 너가 배웠을 때도 기억 안나겠다,맞아 그때 어떤 공부를 했는지도 기억안나
ㅋㅋ 요즘 정시 수시 비율로 말이 많은거 같아서,아 정시 줄인다고 난린가?
웅웅 나때도 난리였는데 ㅋㅋ,오 나돈데 ㅋㅋ 맨날 그러나봐
다음 주면 기온이 1도로 떨어진대,곧 있으면 겨울이 온다는 의미구나
응 나는 극세사 이불을 꺼냈어,너는 추위를 잘 타는 편이야?
너는 추위를 타?,나는 추위를 좀 많이 타는 편이야
더위는 많이 안타?,응 더위가 조금 더 나아/너는 겨울이 좋아?
나는 겨울이 활동성이 적어서 싫어,여름이 더 좋구나
요즘 배달때문에 재활용이 넘친다,재활용 쓰레기 진짜 문제야
집에 조금만 시켜먹으면 넘쳐나,음식 받아서 먹을 때만 좋아...
진짜 치울 때는 스트레스야,맞아 내가 환경오염 시킨다는 생각이...
그치 나만 그런게 아니었구나,재활용 봉투가 진짜로 꽉 차
이런 거 생각하면 그만 시켜먹어야 되는데,맞아 근데 쉽게 안고쳐져
포카탑로더용 스티커 애들 막 엄청 쟁이 던데...,스티커는 뭐 어떤 거야?/그냥 우리 다꾸하던 거처럼 스티커로 꾸미는 건가?
그냥 일반 문구용 스티컨데 응응 다꾸하던 그런 거.,그걸 포카에 붙여서 꾸미는 거야?
그 포카탑로더가 투명하거든? 포카가 보여야 하니까.,웅웅.
아니 포카에 붙이고 싶은데 포카가 소중하니까 그 위에 투명한 케이스 씌우는 거야 폰 젤케처럼.,아아아아 뭔지 알겠다 그럼 그 케이스 같은데 붙여서 꾸미는 거구나.
응응.,신기하다 요즘 애들 재밌게 덕질하네 ㅋㅋ.
그래서 막 케이스 갈아 끼우면서 포카랑 잘 어울리는 거 끼우고 그 탑로더 꾸며주는 유료 서비스도 있더라.,와 금손인 사람들은 또 새로운 창조 경제네 ㅋㅋ.
학창 시절에 어떤 과목 좋아했어?,나 미술 좋아했어 ㅋㅋ
오 그러면 미술 잘했겠네?,웅웅 미술시간에 장난아니였지
ㅋㅋ 미술시간 항상 두시간이였잖아,맞아 두교시 연달아서 했는데 하하
나는 만들기 시간이 좋았어,뭐 만드는 거 재밌잖아 ㅋㅋ
맞아 뭐 그리는 건 좀 약했거든,나는 그림 그리는 거도 좋아했어 ㅋㅋ
다음달 말이면 코트를 꺼내야겠지?,맞아 이제 슬슬 드라이 클리닝을 맡길 때야
다음달에 결혼식에 가야 해서 뭘 입어야 하나 고민이야,정장이 가장 무난하지 않아?
자켓을 입고 싶은데 11월 말이면 완전 겨울이겠지?,그치 자켓을 입으려면 코트까지 입어야 할 것 같아
맞아 요즘 패딩 입는 사람도 있더라,나도 조만간 옷장에서 꺼내야겠어
그래 겨울을 준비하자,새 패딩을 하나 사볼까?
비정규직이 작년보다 또 늘었대,헐 이제는 신입도 안뽑는데
그러니까 이제 정규직이 줄고있어,너무한다 회사들도 직원도 생각해야지
회사가 꼭 그럴필요는 없지,그래 그게 의무는 아니니까
우리 회사도 비정규직만 많아,너네도 그래? 우리도 마찬가지야
회사에 절반이 비정규직이라니까,뉴스 보니까 작년보다 64만명 늘었대
글 쓰는 건 진짜 어려워 하하.,맞아 난 아직도 옛날 실력 그대론 듯.
ㅋㅋ 난 글 쓰는 거 좋아해서.,오호 학창 시절에 글 좀 써봤나?
ㅋㅋ 글이면 뭐 대회 같은 거?,웅웅 막 독후감 쓰기 그런 거 하하.
그런 데서 항상 상 받고 그랬지.,와 난 글 쓰는 거 상 받는 애들이 제일 신기했는데.
난 국어 과목 좋아했거든.,내가 글 읽는 걸 안 좋아해서 그런가.
어느 계절이 제일 좋아?,나는 오월달이 가장 좋아
특별히 5월인 이유가 뭐야?,그 때가 춥지도 덥지도 않고 비도 안내리는 완벽한 날씨가 많은 것 같아
너는 선선한 날씨보다 따뜻한 날씨가 좋구나,응응 맞아 그냥 운동하기에 적절한 날이라는게 맞을 것 같아
야외에서 운동을 해?,응응 원래는 매주마다 운동을 했었어
정기적으로 축구를 하는거야?,응응 축구랑 농구를 했었어
오랜만에 국밥 먹었더니 맛있구만,갑자기 웬 국밥을 시켰어?
오늘따라 뜨끈뜨끈한 음식이 먹고 싶더라고,ㅋㅋ 돼지 국밥 시켰어?
응 ㅋㅋ 순대국밥이나 다른 국밥은 별로 안좋아해서,만족스러운 식사였니?
흠... 사실 양이 좀 적긴 했는데 그래도 맛은 있었어,곱배기 시켜먹지 그랬어
곱배기는 없더라고...,아쉬웠겠네... 그래도 맛있었다니 다행이야
응 ㅋㅋ 지금 속이 든든해,네가 그렇게 말하니까 나도 국밥 먹고 싶어진다
비행기가 무서워.,비행기가 왜 무서워?
갑자기 추락하면 어떡해.,그럼 마음 비워야지 뭐.
넌 어떻게 그렇게 초연해?,비행기 추락에 뭘 할 수 있겠어.
난 비행기를 안 타야겠어.,너 겁이 정말 많구나.
너무 무서운 걸 어떡해.,한번 타고 나면 괜찮아.
대학교 동아리 가봤어?,대내 동아리 말하는 건가?
웅웅 내대나 대외나 하하,음 나는 둘다 안해봤어 ㅋㅋ
오 왜 안해봤어?!,뭔가 그런 친목 느낌이 어색했던 거 같아
맞아 그런 데는 또 원하는 사람이 들어가는 거니까 하하,난 그때 여행하고 친구들 만나는 걸 더 선호 했나봐 ㅎ
하하 나도 들어갈까 했는데 안들어가봤어 ㅠ,대학생 동아리 말고도 다른 동아리 들어갈 수 있지 않나?
등산가기 좋은 계절이죠,맞아요! 등산 좋아요~
어디로요?,저는 수통골 가요!
걷기 좋은가요?,동학사도 좋아요.
저는 발 편한 런닝화신어요,신발이 중요하더라구요.
등산화는 진짜 무겁더라구요,가벼운 런닝화는 내려올때 발 삐어요.
친구들이랑요,저는 엄마나 친구요.
너는 꽃가루 알러지는 없니?,아 나는 꽃가루 알러지가 그렇게 심하지는 않아
나는 비염이 있어서 환절기에 힘들어,나도 비염이 있었어서 그게 얼마나 힘든지 알아
지금은 비염이 없어?,어렸을 때 공기가 안좋아서 있다가/크면서 괜찮아 졌어
나는 반대로 크면서 생겼는데 좋겠다,진짜 안타까운일이야 그럼 아로마 같은 것도 많이 쓰겠네
아니 그냥 아무런 조치 없이 콧물만 줄줄 흘려,아로마 등을 한번 사용해봐 계속 향을 맡으면 좋다는 이야기가 있다더라
너 닥터페퍼 마셔봤어?,응 이번에 한 번 마셔봤어
향이 진짜 특이한 거 같아,응... 나는 어떤 느낌이었냐면 향나는 점토에서 나는 향이 나더라고
나는 약간 불량식품 ㅋㅋ 느낌 나던데,하도 맛있다고 해서 먹은 거였는데 내 스타일이 아니었어
나도 뭔가 두 번은 안 마실 거 같아,나도 ㅋㅋ 이제 닥터 페퍼 마실 일은 없을 거 같아
cl노래 듣고 궁금해서 마셔봤는데 영… ㅋㅋ,노래만 듣자... ㅋㅋ/마시기엔 별로인 거 같아
나는 그냥 콜라가 좋은 거 같아,나도... 앞으론 그냥 콜라만 마시게
KTX 정말 빨라.,그치 KTX 한국 최고야!
부산까지 두시간만에 갔어.,서울에서 부산까지?
응 정말 빠르지?,정말 빨리 갔다.
중간에 정차도 하더라.,요새 정차역이 많아졌어.
정차를 해도 빠르더라.,앞으로 KTX만 타겠네.
너는 군대간 사람 기다릴 수 있을 거 같아?,글쎄. 누구냐에 따라 다르겠지만 좀 힘들거 같아.
그렇구나. 왜 그렇게 생각해?,난 기다리는거랑 적성이 안맞아.
군대 기다리는게 힘들긴 하지.,맞아. 떨어져 있는거도 싫고 생각이 많이 나서 고통스러울거 같아.
그럴 수 있지. 군대 기다리려면 혼자 시간을 잘 보낼줄 알아야해.,"응, 나는 좀 상대한테 의지하는 편이라 그게 어려워."
그렇구나. 우리가 군대에 있을때 만나지 않아서 다행이다.,맞아. 그때 만났더라면 고난이 많았을거야.
학교 과제들은 너무 많아,맞아 학교 다닐 때 너무 싫었어
수업을 하나만 듣는 게 아닌데 왜이리 많이 주실까?,교수님들 채점하기도 귀찮을 텐데
그러게 말이야 ㅋㅋ 그래도 과제가 있긴 해야지,맞아 시험만으로 성적내긴 그래
웅웅 난 과제를 더 선호하긴 했어,나는 아무래도 시험 준비가 더 좋았어
ㅋㅋ 그랬구만 둘다 잘하는 게 중요한거같아,맞아 그래야 A+를 받으니
나 오늘 나갔다가 주차장 지나가다가 너무 불쾌했어,왜? 무슨 일 있었어?
아니 누가 반려견이 볼일 본 걸 안 치우고 그냥 갔지 뭐야,헐 그게 사람들 다니는 길에 있었어?
응응 반려동물 산책시킬 때 목줄 배변봉투는 기본준비물 아니야?,그렇지! 나도 예전에 키울 때 목줄 배변봉투는 항상 들고 다녔는데!
그러니까! 아니 사람들 많이 다니는 길에 떡하니 치우지도 않고 가면 어쩌자는 건지 모르겠네,아파트 관리실에 한 번 이야기 해봐 말 안 하면 모를 거 같은데
응응 반려견 키울 때도 제발 기본매너 좀 갖추고 키웠으면 좋겠어,그러게 그런 한 사람때문에 수많은 반려동물 키우는 사람들 욕 먹는건데 말이야ㅠㅠ
요즘 하늘이 맑아서 좋아,맞아 요즘 날씨가 선선해서 엄청 좋은 것 같아
그리고 코로나 전에는 중국발 미세먼지 때문에 맑은 하늘을 보기가 어려웠잖아,너는 이런 맑은 날씨를 좋아하는 편이니?
응 난 예쁜 하늘을 보면 기분이 좋아져,그럼 가을이 가장 좋아하는 계절이야?
응 가을에 정말 하늘이 예쁘다는 걸 올해 알게됐어,코로나 때문에 순기능도 있는게 신기하다
그러게 계속 이런 상태였으면 좋겠다,그렇기에는 너무 지금 상황이 고통스러워
크리스탈라이트 무슨 맛 먹어봤어?,나는 핑크 레모네이드만 마셔봤어
나도 그거랑 이번에 피치망고그린티 마셔봤는데,와 이름부터가 거의 뭐 최강의 맛인데?
맛있는 이름이 세개나 붙어있지,근데 진짜 그 세개의 맛이 다 느껴져?
음 그냥 망고맛이 제일 강한거 같아,녹차 맛은 별로 안나나봐?
응 ㅋㅋ 향 정도 인가…?,그래도 한번 마셔보고 싶다
아 완전 시중 판매 음료 같은 맛이야,피치우롱티 이런 메뉴맛이랑 비슷하려나?
차 사고가 났어.,어떡해 놀랐겠다.
바로 보험 불렀어.,그래도 처리 방법 잘 알고 있네.
근데 상대가 보험을 못 부르게 하는거야.,그게 무슨 말도 안 되는 소리야?
그냥 기스 났다고 합의를 하자는거야.,정말 몰상식한 사람이다.
내가 바로 거절하고 보험 불렀어.,"너를 물로 봤나보다, 잘했어!"
스터디는 좋은 거 같아!,오호 어떤 스터디 말하는 거야?
그냥 종류 불문하고 하하 같이 공부하는 거 좋은 듯!,ㅋㅋ 맞아 좀더 자극이 되잖아
웅웅 서로 공부하면서 시너지 효과가 있어,너도 스터디 많이 하지 않았나?
학교 다닐 때 스터디 꽤 한 거 같아,전공 스터디는 어땠어?
음 전공 스터디 되게 좋았어 학교에서 해서 하하,아 학교 도서관에서 하면 좋긴하겠네
나 아까 신호등에서 안내견 봤어,리트리버 강아지들?
응. 처음 봤는데 너무 귀엽더라,그치 하하 나도 마주치면 인사하고 싶더라
인사하면 안 돼?,응. 그게 예의래. 귀엽다고 만져서도 안된대
왜? 그 정도는 주인도 이해해주지 않을까?,그게 안내견은 주인에게만 집중해야해서 오히려 방해하는 행동이라네
아 그런 깊은 뜻이 있었구나,앞으로는 귀여워도 멀리서 지켜만 봐야겠다
날이 추우니까 나갈 때 꼭 외투를 챙겨,응 요즘에는 어느 정도로 입는게 좋을까?
나는 바람막이를 챙겨 다니고 있어,바람막이가 생각보다 따뜻한 편인 것 같아
맞아 그래서 실내에서는 덥기도 해,너는 편한 의상을 선호해?
응 나는 편한 옷을 입어야 마음도 편해져,그럼 운동복도 많이 입는 편이니?
거의 매일 운동복을 입어,나중에 국가 대표 트레이닝 필요하면 연락줘
넌 큰 차가 좋아?,응 난 승합차가 좋아.
승합차가 왜 좋아?,차가 엄청 넓잖아.
근데 승차감은 안 좋잖아.,하긴 그건 그래.
넓은게 더 좋아?,응 난 누울 수 있는 게 좋아.
나중에 카니발 사면 되겠다.,응 나중에 카니발 살거야.
고등학교 때 스터디 해봤어?,웅웅 나도 스터디 해봤지 하하
오호 친구들끼리 자체적으로 한거야?,아니 선생님이 만드셨어
오 어떤 취지로 만드셨대?,반별로 성적 좋은 학생들 골라서 했었지
아하 약간 학생기록부에 적을 만한 스토리구만,웅웅 그런 목적으로 만들었을거야
ㅋㅋ 오 스터디는 재밌었어?,뭐 그냥그냥!? 나쁘지 않았어 하하
그러니까 요즘 책임감없이 동물들 많이 버려서 사람들에 대해서도 기준을 강하게 잡아야한다고 생각해,맞아 동물들이 장난감도 아니고... 예쁠 때 키우고 아니면 버리고 그러는 건 무책임해
그러니까...요즘 유기묘들도 많아져서 서울 북한산에 고양이들이 과하게 많다고 하더라ㅠ,그래?? 너무 심각하네.../키우는 사람도 더 책임을 지는 제도가 필요하다
응응 특히 북한산에 고양이가 많아져서 생태환경이 많이 무너지는 중이래,아휴...다 인간이 잘못해서 그런거야...
그러니까 유럽처럼 키우기 전에 좀 엄격하게 책임감을 키우던가 아니면 유기했을 때 처벌 강화했으면 좋겠어,맞아맞아 법이 강해야 조금이나마 반려동물에 대한 책임감이 생길 듯하다
겨울에는 일어나는 게 가장 힘들어,맞아 추워서 일어나기 싫은 걸까?
응 너무 추워서 이불 밖으로 나가기가 싫어,맞아 겨울에는 이불 속에서 귤 까먹는 재미가 쏠쏠해
전기장판 틀고 귤 까먹으면 천국이지,맞아 나는 그 짱구에 나오는 탁자 보온이 너무 부럽더라
일본은 난방 시설이 좋지 않아서 그렇게 겨울을 나나봐,그거 정말 탐나지 않니?
응 포근할 것 같아,나중에 집사면 꼭 사보려고
나 요즘 무도 보잖아,엉엉 알지알지
거기서 길이 무슨 여행 가는 날 전날 와서 라면을 끓여먹었는데,엉엉 ㅋㅋ
그거 보고 나니까 너무 너무 라면이 먹고 싶은 거야 ㅋㅋ,아 그런 데서 나오는 거 보면 진짜 먹고 싶어져 ㅋㅋ
