req,res
나는 내 강아지가 아니어서 얌전히 구경했는데... 찐 주인들끼린 하더라 ㅋㅋ 귀엽,아 웃겨 보고 싶네 ㅋㅋ 사진 많이 찍었나?
당연 동영상도 찍었음 만나면 보여줄게,자랑 좀 해줘 전에 보니까 훈련도 잘 되어 있더만
앉아랑 코랑 브이도 함,간식 있어야 하는 거 아님? ㅋㅋ
응응 ㅋㅋ 그래도 이제 나 보면 친한 척도 하고 기분 좋다고 방방 뜀 ㅠ 감동,너 전에 만났던 거 기억하는 거? 진짜 똑똑하다... ㅠㅠ
주말에 보드 타러 갈래? 사상에 괜찮은 데 있음 잘 가르치던대,뭐 바퀴 달린 거? 그거 위험하지 않나 너무 무서운데
나 한번 타봤다. 당연히 그 보호 장구 다 하고 타지 초보는,그래도... 나 균형 감각 안 좋아서 올라서자마자 넘어질 것 같음 ㅋㅋ
너 스노우보드 탈 줄 알지 않냐,타본 적은 있는데 좀 오래됐음 ㅋㅋ
보드는 다 비슷하다던데 아 너 최근에 서핑도 했다고 했잖아,서핑은 넘어져도 안 아프잖아 ㅠ ㅋㅋ 다르다
그거야 그렇지만... ㅋㅋ 너 서핑 할 줄 알면 스케이트보드도 잘 탈 것 같은데 자세가 비슷하잖아,하 그래도 마음이 준비가 안된다... 차라리 니가 이번 주에 서핑 가는 건 어떤데
헐 괜찮은데 근데 나 서핑 한번도 안 해봄 요새 서핑하기엔 춥지 않아?,요즘 날씨가 딱이지 서핑 할 때는 너무 맑기만 해도 별로야 바람이 불어야 재밌음
나 장비 아무것도 없는데 ㅠ 비싼 거 아니야?,당연히 다 대여해주지~ 1회 타는데 한... 5~6만원?
엥 스케이트보드랑 똑같네 한번 타는데 한 십만 원 할 줄 알았다,무슨 부자 취미고 그게 그러면 내가 안 했지 ㅋㅋ 잘됐다 이번 주에 가자
저녁에 일정 있어? 피방 가자,나 요즘에 하는 게임 없는데 뭐 하려고
오버워치 ㅠ 나 혼자 가면 매칭 너무 안된다 파티 해야 그나마 큐 잡힘,아니 그게 언제 적 게임인데 그걸 아직도 하냐고~
니가 나한테 영업 했잖아 ㅠ 같이하자 내가 탱설게,아니 ㅋㅋ 망한 게임 안 한다고요 차라리 롤하자 그건 종종 함
뭔 ㅋㅋ 더 오래된 게임을 하자고 해 나 그건 할 줄은 아는데 잘하진 못해...,다르지 롤은 아직도 대세라고 ㅋㅋ
그럼 둘 다 하자 시간 나눠서 하하 어때,오케이 어차피 나도 잘 못함 ㅋㅋ 자주 안 해서
좋지 좋지 즐기면서 하는 거지~ 이러고 오 분 뒤에 샷건 침 ㅋㅋ,아 창피하니까 제발 조용히 게임 하자 부탁이다 ㅋㅋ
알겠어... 하 몰입해야 재밌는데 집이 아니어서 아쉽네,그렇게 게임을 좋아하는데 데스크톱 하나 해로 장만하는 게 어떻노
그래야겠음 게이밍 노트북이긴한데 요샌 너무 힘겨워하더라,피시방에 들인 돈으로 저금하면 3개월 안에 산다 ㄹㅇ
여름 옷 잔뜩 샀는데... 못 입은 옷 많은데 가을 된 것 같아 어이없어,뭐 샀는데? 보자~ 날씨가 오락가락하던데 아직 낮에는 쨍쨍해
ㅠㅠ 나 어제 크롭 반팔 티셔츠 입고 나갔다가 감기 걸렸어,ㅋㅋ 환절기엔 외투 필수지 외투는 안 샀어?
있긴 한데 생각도 못했어... 그냥 반팔 입고 다녔는데 바람도 쌩쌩 불고 너무 추웠어 ㅠㅠ,지금 딱 트렌치코트~ 라이더자켓 입는 시기인 것 같은데...
맞는 듯 ㅋㅋ 사람들 지금이야! 하고 입는 거 너무 웃기다 ㅋㅋ,그런데 또 엊그제는 갑자기 소나기 쏟아졌었잖아
와 나 그날 되게 당황스러웠어 일기예보에는 비 1%였는데 폭우 쏟아짐,맞아 맞아 ㅋㅋ 나 사진 찍기로 했었는데 잠깐 뭐 사러 들어갔다 나오니까 캄캄하더라
이런 거 생각하면 가을은 또 아닌가?,우리나라도 점점 아열대 기후처럼 변하는 것 같아
ㄹㅇ 엊그제 그 날씨는 스콜이라고밖엔 말 못함 ㅋㅋ,어어 머리로는 곧 그칠 소나기다... 하는데 어찌나 쏟아지는지 ㅋㅋ
비 온 뒤라서 하늘도 되게 이뻤겠다 사진은 잘 나왔겠네 ㅋㅋ,그 이후엔 또 얼굴 익을 정도로 쨍쨍 비춰 주더라구~ 하늘은 잘 나오더라 ㅋㅋ
최근에 왜 이리 분통 터지는 뉴스가 많노 유튜브도 못 보겠다,뭐 봤는데 뉴스야 맨날 안 좋은 일 알려주는 매체잖아
아니 니 그거 못 봤나 그알에도 나왔는데 의붓아버지가 딸이랑 딸 친구까지 건드린 거,아! 그거 봤다 애들 너무 불쌍하더라 ㅠㅠ
술 먹여 가지고 애가 자기 기억이 확실한지도 모르는데 진심 눈물 났음...,그 어린애들이 얼마나 힘들었겠어 ㅠㅠ 가슴 아프다 진짜
하... 나도 주변에 관심 없긴 하지만 어른들은 뭐 했노 싶더라...,그 어린 나이에 생을 포기할 정도면... 내가 다 미안해
딸 가진 부모 전부 억장 무너짐,애들 상대로 그러고 싶을까 그러니까 범죄자인 거겠지만
법이 얼마나 물렁하고 처벌이 얼마나 만만하면 아직도 이래?,이렇게 뒤 늦게라도 알려진 사건들이라도 형량을 세게 때려야지
내 말이... 그래야 혹시라도 잠재적인 범죄자들이 겁이라도 낼 거 아니야,이번에 이 사건이 무고한 중학생들이라서 같이 분노하는 사람이라도 많지
맞아 평소에 얼마나 사건 사고가 많이 일어나는데 흐지부지 넘어가는 것도 많겠지,뉴스 보면서 또야 하면서 덤덤한 때 있음 이렇게 무던 해지는 것도 슬프다 현실이
야 환경 스페셜 봤나? 옷을 위한 지구는 없다 제목 이거임,아 그거 얘기만 들었는데... 그렇게 충격적이라매
응응 리얼 일단 비주얼적으로 충격이었음 화면이 가득 옷 쓰레기,그렇다 하더라 대충 요약 좀 해줘
보통 헌옷수거함에 버린 옷들이 아프리카 같은데 수출되잖아,어어 그래서 그쪽에 옷 못 사는 애들 나눠주고 그런 거 아니가?
아님 아님 ㅠ 거기 중고 시장에서도 안 팔린 옷들은 다 운하에 버린대,헐 옷을 바로 물에다 버린다고? 그러면 막히는 거 아님?
그래서 다 쓰레기옷이 강을 이룬대 그걸 태우고 해도 수출을 너무 많이 해서 뭘 못하는 상태래 ㅠ,와 갑자기 반성 되노... 근데 패션이 유독 유행도 빠르고 해서 버려지는 옷 많을 것 같다 ㅠ
나 최근에 엄청 싸게 사는 중국 사이트 알아서 대량으로 샀거든 ㅠㅠ,나도 되게 쉬운 마음으로 한 철 입고 버리지~ 하면서 많이 삼 ㅠㅠ
응응 ㅠ 그래서 완전 찔리고 반성했음...,근데 이게 사는 사람들만 잘못인 건 아니잖아
그렇지 온갖 나라에서 좀 인건비 저렴한 나라에 옷 공장 세우잖아,어어 거기서 옷만 버리겠나 공장 돌리는데 폐수 같은 것도 나오잖아... 심각하네
왜 아직도 덥지? 머리 박박 밀어버릴까 봐,너무 극단적인 거 아니가 ㅋㅋ 갑자기 대머리 한다고 하네
아니 대머리는 아니고 ㅋㅋ 전부터 하고 싶었던 머리 있긴 함,어떤 건데? 너 머리 잘 안 하잖아 평소에도 관리 대충 하고
응응 관리 별로 필요 없을걸 아래쪽? 안쪽 머리 바리깡으로 미는 거 해보고 싶었음,투블럭 아니야? 위에도 숏컷으로 치게? 와 대담하다
아니 언더컷이라고 요새 여자들도 많이 한대 ㅋㅋ 윗머리는 길게 두는 거지,신기하다 처음 들어... 요새는 다들 시크릿투톤인가? 안쪽 머리 염색이나 탈색하더만
아... 그것도 할까 생각해봤었는데 그러면 평소에 꾸미고 다녀야 할 것 같아서 ㅋㅋ,밀어버리는 것도 되게 쎄 보일 것 같은데 안 꾸며도 되나 ㅋㅋ
나 머리숱 엄청 많아서 티 하나도 안 날걸? ㅋㅋ,근데 너 단발로 자른 지 얼마 안되지 않았어? 덥다고 잘랐잖아
야 응 근데 숱 많아서 아직도 덥다니까 ㅋㅋ 머리털 너무 많아서 처치 곤란 임,그거 축복이다 ㅠㅠ 나는 스트레스 받아서 원래도 없는 머리 더 빠짐 ㅠㅠ 부럽다
나 곱슬기도 있어서 완전 폭탄머리인 거 알잖아,하 가진 자의 여유일 뿐이다... 아무튼 너 머리 하면 바로 셀카 보여줘
대박 꿀 정보 알려드림 나 옮긴 헬스장 트레이너 얼굴 보고 뽑음 백퍼 ㅋㅋ,ㅋㅋ 아 대체 어느 정도길래 돌부처인 니가 이렇게 흥분하는 거야?
전에 강제로 운동 시키던 트레이너도 잘생겼던데... 오늘 눈 호강했잖아,더 말해줘 나 지금 운동 새로 등록할까 엄청나게 혹하는 중이야 ㅎ
오늘 등록 도와주던 직원은 진짜 아이돌이었어 그 프로듀스에서 내가 좋아한 애 닮았어,ㅋㅋ 이야 대단한데? 운동이 가고 싶어지겠다 아주 긍정적인 효과다
진심... 상담하러 갔다가 눈 마주치고 설레서 바로 계약했잖아,운동하러 가는 거 맞냐고 ㅋㅋ 불순한 의도로 건강해지네 ㅋㅋ
내가 정말 너도 오라고 영업하려고 하는 말이 아니라니까 그런데 서비스도 괜찮았어,운동 가르쳐주는 건 잘 가르쳐줘?/나는 기구 같은 건 내가 제대로 하고 있는지 잘 모르겠더라고...
내 경우에는 오늘도 기구 좀 해볼까? 하고 얼쩡거리니까 어디선가 회원님~ 하면서 나타나시더라 ㅋㅋ,아 ㅋㅋ 너무 관심 집중 되어도 부담스럽고 부끄럽지 않아...?
지난달에 우리 같이 다니던 곳이 딱 그랬잖아 ㅋㅋ 대표님이 열정맨이셔서,눈에 띄면 살 빼 버린다 하는 의지가 느껴졌지.../아 위치는 어떤데?
너희 집에서 10분 정도 더 걸으면 될 거야,ㅋㅋ 나도 다녀볼까... 몸의 건강과 정신의 건강을 동시에 잡는 걸 노리겠어...
내가 전에 너한테 추천했던 쇼핑몰 있잖아,뭐 미국 쇼핑몰이라던 그거? 엄청 싸고 이쁘다고 했던 것 같은데
응응 그거 사실 중국 쇼핑몰이래 ㅋㅋ 와 배신감... 모델이 다 서양 사람이라서 깜빡 속았다,와 진짜? 놀랍네... ㅋㅋ 그래도 옷만 싸고 이쁘면 되지 뭐... 디자인은 마음에 든다며
하 그게 ㅠㅠ... 다른 유명한 브랜드 디자인들 엄청 갖다 쓴대...,헉 진짜? 그럼 고소당하고 그런 거 아닌가? 이쁜 이유가 있었구나
가격에 눈이 멀어서 짝퉁입는사람됐어 부끄럽다...,그래도 이미 산 건 어쩔 수 없지 이번에 산 것까진 마음껏 입어~
그래야지 뭐... 우리나라 쇼핑몰에서 살까 싶은데 샵 고르는 것부터 고난이도다,하도 많긴 하지 ㅋㅋ 모아 놓은 어플에서 고르는 건 어때?
그렇게 해봤는데 그런 쇼핑몰들 중에 중국에서 떼와서 가격만 좀 더 비싸게 파는 곳도 많더라구,이러나 저러나 똑같구나 ㅠㅠ 어렵다...
너는 어떻게 옷 사는 편이야?,나는 계절 별로 쇼핑 한번?씩만 하는 듯 애초에 옷이 별로 없긴 한데 백화점 가 ㅋㅋ
한 번 살 때 좋은 옷을 사서 오래 입는 타입인가?,그것도 있긴 한데 사이즈가 애매해서 안 입어보면 불안해... 그래서 인터넷으로는 못 사겠더라 ㅠ
요즘에 제이와이피 주식 살까 말까 고민 중인데 어떤지 알아?,ㅋㅋ 엔터주는 외국인들 돈 놀이라더니 그걸 왜 물어봐
그래도 분위기는 봐야지 ㅋㅋ 세계로 뻗어나가는 케이팝~,트와이스가 여름 앨범 대박 쳤지 않나? 나도 한참 좋아했었어.
원래 제이와이피는 여돌 장인이라고 유명하잖아 ㅋㅋ 남돌은 어때?,스트레이키즈는 갑자기 엄청 몸집 불리는 것 같긴 하더라
헐 얘네 인기 많아? 진짜 의외 나도 늙었나 봐... 누군지도 잘 모르겠어,ㅋㅋ 나도 얘네 볼 때마다 신인 같은 느낌... ㅋㅋ 그런데 최근에 내 주변에서 난리야
뭔 일을 했길래 그렇게 반응이 좋대?,최근에 낸 노래에 한국적인 소재를 섞었다나 봐
와 그거 잘 만들기 어려운데 지금까지 여러 아이돌이 시도했지만 괜찮았던 기억이 없네,ㅋㅋ 제이와이피에서 많이 연구한 건지 아이돌의 젊은 감성인지 모르겠지만 어쨌든 잘나가
검색해봐도... 멤버들 다 초면이다 ㅋㅋ 누가 인기 많아? 나도 관심이 가네,내 친구들 사이에서는 펠릭스 얘가 인기 최고야 비주얼이 특출 나긴 하더라 스타일링이 독특해서 그런가?
너 왜 이렇게 잘 아는 거야 혹시 니 얘기를 친구인 척 얘기하는 거 아니지,아 ㅋㅋ 아니야 얘기를 많이 들어서 그래 한 달 사이에 내 주변만 열 명 정도 불었어
신비한 동물사전 그린델왈드 역할 조니뎁에서 매즈미켈슨으로 바뀐 거 봤어?!,봤지 봤지 그냥 비주얼만으로 서사 뚝딱이더라
맞아 덤블도어랑 그린델왈드 사이에 썸씽이 있는 설정이라며 ㅋㅋ,아 진짜? ㅋㅋ 처음 알았는데 비주얼만으로도 개연성 완성
나도 영화 보기도 전에 이미 설득된 것 같아 ㅋㅋ,어쩜 이렇게 작품이랑 잘 어울리지 눈빛부터 뭔가 다르다...
ㅇㅈ 어떻게 사람이 이렇게 사연 있게 생길 수가 있어,이제 다른 배우가 그 역할 하는 건 상상도 못할 것 같아 너무 잘 어울려 ㅋㅋ
그런데 지금 돌고 있는 이미지는 비공식이래 팬메이드라던데,와 팬메이드인데 그렇게 공식처럼 찰떡이었단 말이야?
응응 만든 팬도 만들면서 신났을 것 같음 너무 잘 어울려서 ㅋㅋ,내가 캐스팅 디렉터였어도 오케이 났을 때 엄청 뿌듯했을 듯 ㅋㅋ
ㅋㅋ 아 신나 공식은 얼마나 더 잘 어울릴까... 헤어 메이크업 코디 다 기대돼 ㅠㅠ,나도 나도 하 근데 좀 걱정되기도 하고 ㅋㅋ 이전 배우도 스타일링이 난해 했잖아...
아 맞아... 매즈미켈슨 번개 맞은 머리 만들면 가만 안 둬 ㅠㅠ,그 캐릭터의 광기는 이미 눈빛 연기로 끝났는데 ㅠㅠ 무리수만 피해주라~
어떤 음식 제일 좋아하세요?,좋아하는 게 많긴 한데 저는 해산물류를 좋아해요!
해산물 맛있죠 ㅠㅠ 해산물 중에 뭘 제일 좋아하세요?,최근에는 대하철이라서 대하를 많이 찾고 있는 거 같아요!
맞아요 요즘 대하철인데 드셨나요?,네네 최근에 회식 겸해서 대하 먹으러 갔는데 맛있더라구요 ㅋㅋ 드셨어요?
네 저는 집에서 먹었어요 ㅋㅋ 논산에도 대하 파는 집 있나요?,저희 집 앞에 회 포장 집 있는데 거기서 일 키로에 오만 원에 팔고 있더라구요!
아아 ㅋㅋ 가서 먹고 싶었는데 잘 안 나오더라고요 ㅠㅠ,한번 가서 드셔 보세요 ㅋㅋ 살 통통해서 맛있더라구요!
그래야겠어요 ㅋㅋ 혹시 고기도 좋아하시나요?,그럼요 고기는 무조건 사랑이죠 ㅠㅠ
역시 오거리에 목구멍이라는 데 가보셨어요?,이번에 생겼다고 하는데 아직은 못 가봤어요 ㅠㅠ/거기 맛있어요?
거기 삼겹살 맛집이래요 ㅠㅠ 가 보려고요! 가보세요!,맞아요 시간 나면 꼭 한번 가봐야겠어요 하하
지금 자취 중이신가요?,아니요 전 부모님이랑 같이 살고 있어요~
아아 자취 해보신 적 있으세요?,음 자취보단 예전에 기숙사에서 지내본 적은 있어요 !
기숙사는 어떠셨어요? 지금이 낫죠?,기숙사는 사람들하고 같이 지내기도 해야 되고 ㅠㅠ 집이 편하긴 편한 거 같아요 ㅋㅋ/지금 자취하고 계신 거예요?
아뇨 ㅠㅠ 저도 지금 부모님이랑 살고 있어요,맞아여... 부모님이랑 지내야 빨래도 그렇고 밥도 그렇고 되게 편해서 못나가요 ㅠㅠ
그런 부분은 좋은데 자취하다가 들어오니깐 조금 불편해요 ㅋㅋ,아 친구들도 혼자 살다 오면 그렇다곤 하더라구요 ㅋㅋ/그래도 돈 모으기엔 부모님이랑 지내는 게 최고죠 ㅠㅠ
맞아요 돈 때문에 집에서 못 나갑니다 ㅠㅠ ㅋㅋ,자본주의 ㅠ 넘 슬프네요 진짜...
요즘 논산도 월세 장난 아니던대요...? ㅠㅠ,논산도 대전이랑 지금 별 차이 없다더라구요... 신축도 너무 비싸요 ㅠㅠ
하 당분간은 독립 꿈도 못 꾸겠어요 ㅠㅠ,진짜요... 열심히 모아서 일단 청약이라도 나중에 도전 하려구요 ㅠㅠ
출근 하실 때 대중교통 이용하세요?,아뇨 저는 자가용 있어서 차 타고 출근해요!
헐 자가용 ㅠㅠ 뚜벅이는 부럽습니다 ㅠㅠ,자가용 근데 너무 돈 덩어리라 ㅠㅠ 가끔은 뚜벅이로 돌아가야 되나 싶어요...
차 타신 지는 어느 정도 되셨어요?,음 지금 4년 정도 돼가는 거 같아요~
그래도 오래 되셨네요 ~ 저는 장롱 면허라 ㅋㅋ,저도 장롱이었다가 여기서 생활하려면 차 필요해서 ㅠㅠ 뽑은 거예요... 장롱도 할 수 있어요 ㅋㅋ
