req,res
나는 1년단위 사겨본게 항번뿐이라서 ㅋㅋ 100일200일300일1년 일케 해봤어!,오 ㅋㅋ 그래도 많이 챙겼네 ㅠㅠ/기념일 챙기는것도 일이더라 ㅠㅠ 힘들어 ㅠㅠ/뭐만하면 돌아와 ㅠㅠ 기억도 안좋은디/나는 연애 초만 챙기구 3년째부터 안챙긴것 같어
ㅋㅋ 맞아! 너는 오래됐는데 결혼생각도 가지고 만나는거야?,아무래도 있지 결혼생각 근데 현실의 벽이 너무 높아서 멀리 보고 있엉 ㅠㅠ/돈없으면 결혼도 못하겠다!
할머니 이제 운동시켜야겟다,할머니가하실까
이제 내가 억지로라도 시킬거임,ㅋㅋ 어케여
밤에 잠깐이라도 해야지 될거같아,밖에나갇되나
진전이 없으니 ㅋㅋ,잘걷긴하시는데
집에서라도 우선 해놓고,계단괜찬나
근데 사실 다치기 전에도 잘 못걸으셔서,맞아
그부분은 감안해야댐...,힘들어 하셨잖아
응 많이 걷지 못하셨지,그래도 걷기연습 시켜 드려야해
좀 감안하고 운동 시켜드려야되긴해,8월말에간다고 난리임
에휴 어떡하지 어떻게하징,어케든 시켜야지
오늘 집가서 롤 할거진?,아니
헐,오늘은 안될거같아... ㅋㅋ
왜!,ㅋㅋ 나는 오빠랑 카톡이 하고싶어ㅠㅠ
내 얼마나 기다린줄 아뉘?,오빠랑 카톡하는거 재밌다구/그럼 롤 하면서도
귀엽구만,카톡해주든가
포기 롤포기,ㅋㅋ 왜 ㅠㅠ
두개다 안돼,알겠어... 오늘만 참자.../내일 같이 롤 하자 하하
누나 문화상품권 샀음?,ㄴㄴ아니없어
내가 나중에 딜나오면 사줘야겠다,오 사주냐이
그거 모아서 옥션에서 쓰면 좋거든,얼마사주냐
그거 오만원씩 파니까 그걸로 사면댐,오 굳굳
그리고 중요한게 머지포인트같은걸 조심하구...,ㅋㅋ
아무튼 걱정이구만 그런거는,잔인해
어허... 웃으면 안대... 난 피해자라구,야너얼마남음
나 육만원,그거환불돼?
점점 환불 한다는데 나는 아직 순서가 아닌가봐 ... 왜아닌지,ㅋㅋ모바일신청 안받는다고하던데
아니 받앗음,오그래 그거주냐
받는 사람들 점점 늘어나긴함 아주 미세하지만,ㅋㅋ 미세한데 늘긴늘어 달팽이인가
그러니까 좀 주긴함,언제오나 환불타임
우리 다른 나라 이슈가 뭐가있을까,웅/흠 물 부족 같은거?
와 물부족 진짜 심각하지,진짜 요즘도 물 부족 국가가ㅏ있다는게 너무 이상해
그거 아직도 내가 안양역 지나가면 도와달라고,내가지금도 마시고있는 물이 없어서 못 마시나ㅏㅠㅓ
아픈 아이들 도와달라고 캠페인 참여해달라고 하시더라,아이구... 우리나라에서 많이 도와줘야돼 다른 국가들/진짜 물 뿐 아니라
매달 5천원이면 1명의? 아이가,돈 같은거 없어서
먹고살고 잘할수있대,마자 나도 그거 봣어ㅠ
진짜 너무 슬프다,유니세프 같은 후원단체 진짜 나중에 돈 많이벌어서
우리나라에서 태어난게 감사할정도야,정기벅으로 후원 해주려고
피부관리 어케함 요새,나 세수하는데
세수 클렌징폼 어떤걸로해,누나그옛날거쓰지
누나한테 맞음?,이거다써감 응
오호라 좋네...,이거다써서 이제사둔거써야지
나는 저거 해피바스 역시 맞는듯,ㅋㅋ 무한사랑 해피바스
나는 그리고 수분이 좀 필요해 유분보다는,그 수분팯해
그래서 좀 겔타입이 필요해,수분팩
수분젤 그런거,겔타입은머여 아
뭔지 알쥐,아니면수분뭐시기 잇던데
그런거 이제 써야겠어 그리고 자주 기름종이로 관리해줘야겟음,그팩같은거
응 그런거 말하는거임,기름종이조아?
나름 좋다던데 유튜브에서,ㅌ잘모르겟
얼마나 잘되가냐 다이어트,왜 묻냐
요새 체중에 관심이 없는듯,답정너인데 나도
요새 몇키로임?,그냥 포기함 지금 재볼까
운동은 열심히 하더만,근데이게 뭐랄까...
나는 항상 70키로임,야
응응 뭐가 문제임,유지가젤어렵
나는 언제나 70임,아니살은빠진거같은데 몸무게변동없어
아 아빠가 저번애 에어컨 샀대,가서봄
응응 아 일산 가야대는뎅,그거키나몰라
아하... 그럴수도,안킬듯
그거 얼마랫지,그때 250인가
헉 엄청비싸네,에어컨신상이면싸지
와 진짜 비싸다,전기많이 절약되던데
기술이 좋아질수록 쌰져야지,왜져
왜 비싸지냐...,우리도사야해
아 너무 비싸다구...,저정도는하지
우리는 잘 돌아가자나,근데저거 너무 전력낭비가커
흠 그런가...?,옛날건 배가된대
옛날거긴 하지 엄청 오래전꺼자나,맞아 10년넘엇지
해에에 맞아...,이사가면 사야지
그정도 됐지...,오래됨
이번에 레드벨벳 신곡나옴,뭔데
괜찮은거 같긴함,어차피 안들음/요새 노래 안들어
퀸덤이라나,이제 아무것도 모르겟어/퀸덤 퀀텀
으잉? 이사람 이상해,ㅋㅋ 왜여
너는 속세에 쪄들엇어,어째서여
이제 그대로 볼수 없는 눈을 갖게 되었어,ㅋㅋ 너가?
근데 레드벨벳 장수하는듯...?,걔네 왜
내가 군대가기전에 흥했던 그룹이 아직까지 롱런하다니,ㅋㅋ 다들 뜨면 오래 가지 않을까
새삼 대단하다고 느낌,유지해야지
근데 이렇게 전성기 긴 연예인두 드물다,대형기획사 돈 받아야지
ㅋㅋ 그렇긴하지,다 전성기아니니 노래잘하니까머
근데 레드벨벳은 좀 길게 가는 듯,그렇구나
다른 연예인들은 이렇게 못가는거 같던데,맞아 그건
나웹툰봄,요새 뭐가 흥하냐
다흥해,뭐가 제일 재밌음
누난,근데 누나 왜 다음웹툰봄?
토욜에하는 우리들 좋아하는데,아하
다음웹툰 재밋어서 근데 요새 못봄,다음웹툰은 별로 마이너 아님?
이거 카카오로 바뀐뒤에,응응
안열려 칸이,앵 뭐임 그게
몰라 안열려 짜증남...,허허 이상하네
다음화 봐야하는데 안열려!,요즘 제일 인기많은게 뭐임
글쎄... 그냥보는데...난,근데 웹툰은 난 별로인게
왜여,연재형식이라서 한꺼번에 못봄
아그거그래 그래서난,이제는 몰아서 보려면 돈내야하잖아
과일먹자~,우리집과일이 이제없네
뭐사줄까,요새뭐지
아 아까 사고 ㅏ싸게 팔던데,복숭아말고모르겟다
사과살까?,뭐 오사과조아 야잘골라라
사과 세척사과 나왔떤데,엄마화낸다 그런거비쌀텐데
ㅋㅋ 그래서 무서워서 못하고있다...,ㅋㅋ 엄마한테보여줘바
엄마한테 말해볼까,가격먼저 응응
이따가,보여주고 응응
그러고 한번 사봐야겠다,그러고사셈  검열 ㄱㄱ
저렴하니까 손이 막간다...,ㅋㅋ 그래도 대체로 만족햇어  과일
나는 나름대로 저렴하게 잘샀던 느낌임,메론이런거잇나/맞아 진짜잘사슨ㄴ데
메론 한번 봐야겠다,잘삿는데
메론은 근데 별로 없을듯,또뭐잇지  요새
음... 근데 우리 냉장고에 방울토마토도 있긴함 ㅋㅋ,잇음?
응응 아직 있어,이거엄청맛나네
그러니까 엄마가 받아온거임,잘받아왓다 다털어오지
허허 욕심많네,ㅋㅋ 어서더얻어ㄹ와 ~
사주셈  폰,아 할아버지도 사야댐...
같이사야해,근데 단통법으로 망함/그게 불가늘할정도로 어려워
언제사냐 나는,아... 힘드네...
나진짜 폰 바꿔야해,지금 뭐쓰지 너?
G6,아 부싯돌이네
너보다낫다,대단하다 너란놈
바꿔야해진짜,근성하나는 인정하마
맨날죽음 후후,음 그런애 계속 갖고잇는거 그거 학대야
바꾸고싶어도 살게없어,엘지는 엔조이용이라구
이젠 엔조이도 안돼,아 엘지 ... 미안
무조건 역세권에 살아야해,맞아/지하철은
배차시간은 진짜 답도 없어,1호선 아니면
웅우,보통 시간 맞춰서 오더라
아 근데 그거 뭐지 서해선?,아 알아
그거 진짜 짜증나ㅠㅠ,왜왜?
내가 고3 떄,웅웅
대학교 면접보러 다닐때,웅웅
내일부터 알바한다,오 어떤거
재택 알바,먼데 머함
액셀 고치기 뭐 어쩌고 단순노동임,오 누나도 도와줄게
짤짤이 돈 벌기용,그거먼뎅/어서남
ㄴㄴ 그냥 혼자서 쉬면서 해야지 노래 들으면서,그거 뭔데
아직 나도 무슨일인지 잘몰라,ㅋㅋ 왜...
아 넘 피곤하다 잘할 수 있을까,야 정신차려/남의 돈 벌기 힘들다/힘들다
알바니까 대충해도 봐주겠지,알바는머...
으악! 돈내놔~ 도망처,ㅋㅋ 어서나냐
나 요즘 파이썬 망함,알고 있음
아 이제 안 해,왜 망함 왜 무슨 일임
문과에게 무리데스,좀 뭔가 다른 거 해보고 그거 해보지
그냥 어렵다기보단 흥미가 없어졌다랄까,아니 그게 너가 안 되니까 흥미 잃고
그냥 이제 좀 가만히 있어야쥥,안 하는 거임
그런 건 아닌 듯,그러니 ㅠㅠ 슬프네
그냥 재미가 없어,그 그거 해 직업훈련 수업 듣는 거 공짜 강의
음 재미없어,? 누나랑 그거 하자/영상편집~ 이모티콘~ 요리~/누나 요리하는 거 찍어줘 그래서 올리자
ㅋㅋ 알겠음 나중에,편집해서
내가 영상 찍어줄게,오 조아
어머님이 오빠 보고싶으신가봐,노옵 엄마 놀아주는 사람
왜 ㅋㅋ,없어서 심심한가봐
ㅋㅋ 그러시겠지,이제 내가 집에있으면
오빠 빈자리가 허전하신가보네,지금 집에 남아있는 사람은
약간 구박덩어리가 있어야,그런거 절대안함
시끌시끌하지,ㅋㅋ
그치,원래 빈자리는 몰라도 난자리는 안데/응응 독특하다/근데 원래 있던 건 어쩌게?
야 농구멸망?,요즘 하승진 뭐할까
하 유튜버하자나,ㅋㅋ 농구 멸망한듯
아... 야농구경기보러가야하는데 후,그건 시간낭비야
ㅋㅋ 왜여,나조차도 그렇게 느껴져
ㅋㅋ 어째서,근데 나는 직관의 의미를 잘 모르겠어
직관보니까 완전 짜릿하던데,농구는 그래도 좀 나은거같긴해
농구굳 가격굳,난 저번에 플레이오프때 좀 재밌긴햇는데 그래도 그렇게 좋진 않았어
그래도 난조음 잼잼,집안에서 편안하게 보는게 제일인거같아
잘하는팀걸봐야해 그건인정,예전처럼 티비 제대로 없을때는 직관이 좋겠지
음... 언제적...,근데 이젠 아님 너무 시청방법이 좋아졌어...
요새 환경오염에 난 좀 신경쓰고있음,정말?
그래서 이제 배달음식 잘 안먹으려고,뭐로
라는 생각뿐이지만 이제 실천해야지,근데 배달 우리 잘안먹자나
그러려고,다 포장이지 ㅋㅋ
이제 요기요 끊어보자,근데우리요새 배달많이 안먹음/좋아
그래그래,ㅂ배달 포장하면 일회용기 난리남 파티야
그리고 그런곳 많아졌으면 좋겠음,어떤곳
스타벅스같은거,왜
할인도 받고 환경도 보호,그거 카페 다른곳도 해주던데
아주 좋더라구,할리스도함
아 다른곳도 해줌?,응응
역시 대기업은 다르네,그만큼 가격비싸다
나는 그런곳이 많아졌으면 하는 생각이야,나도그건그래
할인하는게 정가인가,어쩌면... [이모티콘]
지구온난화 요즘 난리잖아,이러다가 진짜 큰일나겠어
사람들이 길에 쓰레기도 던지고,온도가 1도씩 계속 올라간대
일회용품도 막 써서,그러니까 쓰레기 깉은것도 줄여야돼/지구온난화 때문에 전세계적으로 이상기후가 생기고 있대
지구가 아파해서,ㅠㅠ진짜 큰일이야
쓰레기도 줄이고,그러니까 말이야
일회용품 줄이고,쓰레기도 얼른 줄이고 일회용품도 다들 그만 써야돼
재활용할 수 있는 무언가를 이용해야지 그니깐,맞아
나 요즘 진짜 피부과에서 일해서 그런가 나도 하고싶ㅇ어,어느거 하고싶은데?
쌍수 하고싶어 ㅋㅋ 째는거 말고,이미 충분히 이쁜데
찝는거,왜...
아니 쌍커풀,찝는거라도...
자꾸 풀리니까 스트레스야 ㅠㅠ,내꺼 줄게 가져가...
"하 못줘,",나는 너무 찐해...
나랑 눈 바꿔ㅠㅠ,바꾸자...
근데 난 오빠 눈 좋아 예뻐 ㅋㅋ,소눈이야...
멋있어,안이뻐...
ㅋㅋ 오빠 소눈이 얼마나 예쁜데 그렇게 예쁠 수가 없어,흠 그런가...
웅 그래 아 그리고 나중에 그건 하려고,그래도 하지마...ㅠ 찝는것도 안돼ㅑ
누나 체지방 그거 검사해봄?,아뉴 그거 해 봄?
나는 제대로는 안해봄,그거 헬스하면
인바디인가 그게?,공짜로 할 수 있어 네
아 진짜?,그냥 헬스하면 거기 인바디 테스트 기계 그냥 막쓸 수 있다/웅웅  그때 진짜 싸
그거 우리엄마 워치에서도 간단하게 할수잇더라,아줌마들 막 씀  ㅋㅋ
그거 누나 나중에 해봐,그거 잘되냐
누나가 할 수 있을지 모르겟네,왜여 그거 그냥
이따가 해보자,엎어지는거 아냐? 좋아 궁금궁금
나 요새 살거많음,뭐
정장사야대,오 내가사줄게
구두도 사야대,사줄게
와이셔츠 저번에 싸게삼,누나가선물로사줄게
ㅋㅋ 갸이득,와이셔츠는 걍 싼거돌려가면서입어/좋다
엄청 저렴히 좋은거 잘삼,오 어디서삼
구두는 편한거 신어야지 그냥 뽐뿌에서,응응 누나가 사줄게
음 구두는 맞아,누나가 정장이랑 구두사줄게
신발은 신어보고 사야지,응응 정장도 진짜 좋은거한두벌은잇어야해
우선 좀 기달렸다가 사야겠다.,응응
음 근데 아직은 그렇게 필요 없는듯.,나머진 그냥 출근용데일리용으로/ㄴㄴ근데
그런가,면접이나그런거갈때/아냐왜자신감이없어/자신감가져/으우리동케 거기아직잇나/5만원으로 불안을 덜어보라고
음... 난솔직히,너무후즐근한거입으면 ㄴㄴ 티남
적당한거면 되는거같음,그런건 나중에 입사해서
그거에 별로 중요하게 생각하는 사람도 요샌 없을거같구,적당한거입으셈/면접은중요하지
아무튼 우선 취직을... 쿨럭,네...
그렇죠..?,우선사줄게
그런거니까요,구두랑 정장
아니에요 우선은 아닙니다,아니미리봐야지
그건 설레발이죠,ㅋㅋ 아냐사야해/사줄게 선물로
아주 좋음,아 요새 빈지노 모하지
군대에 있지 않나,그냥 갑자기 생각남/군대 전역한지가 언젠데
허어 그럼결혼안하나 여친잇자나,전역한지 일년 넘었을듯
기다려줫는데 결혼해야지,결혼 하지않았나 모르겠다 결혼각이던데
외국인인데 벌써?,그런가 외국인은 쿨해서 괜찮을듯
그래 기다려줫음 결혼해야지,으음... 그런가/빈지노 걱정은 참 웃기니까 그만해야지/근데 요새 빈지노 노래 1도 안들음
맞아 노래 재미 없어,정말 별로 이제 노래가 재밍벗음/마자
옛날엔재밋는거 조앗는데,좀 스타일이 바뀐거같아서 그래
군대 충격이 큰가봐,1 : 아주조음
군대가 사람 버림 아쉽다,이제는 돈도 많고 명예도 많고
ㅋㅋ 플렉스,사람이 환경이 달라지니 그런거겠지
치킨 사줘,치킨 저번에 맛있었지
아까 거기,어디용
7시  거기,음... 7시?
비어킹인가  거기,아 이상한곳 말하네
ㅋㅋ 뭐가이상함,나는 그런곳 안시킵니다/오직 호식이...
그럼어디시밈,어떠세요
정말,ㅋㅋ
엄마가 좋아할까,한마리에 6500원/아니
굳굳,엄마에게는 상표를 떼고 드리자
이미 다 아는걸,아니야
상표가 넘 커여,비비큐로 바꾸자
치킨에서 이미 호식이라고 말하는데,포장지를 우선 새로 구해
